,benchmark_id,model,example_id,pass1,count,date,hyperparams,correct
2107786,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/28,0.0,1.0,,T0.2,0
2107787,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/29,1.0,1.0,,T0.2,1
2107788,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/30,0.0,1.0,,T0.2,0
2107789,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/31,1.0,1.0,,T0.2,1
2107790,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/32,1.0,1.0,,T0.2,1
2107791,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/33,0.0,1.0,,T0.2,0
2107792,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/34,1.0,1.0,,T0.2,1
2107793,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/35,1.0,1.0,,T0.2,1
2107794,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/36,1.0,1.0,,T0.2,1
2107795,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/37,1.0,1.0,,T0.2,1
2107796,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/38,1.0,1.0,,T0.2,1
2107797,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/39,1.0,1.0,,T0.2,1
2107798,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/40,1.0,1.0,,T0.2,1
2107799,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/41,1.0,1.0,,T0.2,1
2107800,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/42,1.0,1.0,,T0.2,1
2107801,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/43,1.0,1.0,,T0.2,1
2107802,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/44,0.0,1.0,,T0.2,0
2107803,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/45,1.0,1.0,,T0.2,1
2107804,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/46,0.0,1.0,,T0.2,0
2107805,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/47,1.0,1.0,,T0.2,1
2107806,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/48,1.0,1.0,,T0.2,1
2107807,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/49,1.0,1.0,,T0.2,1
2107808,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/50,1.0,1.0,,T0.2,1
2107809,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/51,1.0,1.0,,T0.2,1
2107810,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/52,1.0,1.0,,T0.2,1
2107811,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/53,0.0,1.0,,T0.2,0
2107812,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/54,1.0,1.0,,T0.2,1
2107813,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/55,1.0,1.0,,T0.2,1
2107814,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/56,1.0,1.0,,T0.2,1
2107815,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/57,1.0,1.0,,T0.2,1
2107816,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/58,1.0,1.0,,T0.2,1
2107817,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/59,1.0,1.0,,T0.2,1
2107818,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/60,1.0,1.0,,T0.2,1
2107819,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/61,1.0,1.0,,T0.2,1
2107820,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/62,1.0,1.0,,T0.2,1
2107821,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/63,0.0,1.0,,T0.2,0
2107822,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/64,1.0,1.0,,T0.2,1
2107823,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/65,0.0,1.0,,T0.2,0
2107824,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/66,1.0,1.0,,T0.2,1
2107825,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/67,1.0,1.0,,T0.2,1
2107826,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/68,1.0,1.0,,T0.2,1
2107827,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/69,1.0,1.0,,T0.2,1
2107828,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/70,0.0,1.0,,T0.2,0
2107829,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/71,0.0,1.0,,T0.2,0
2107830,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/72,1.0,1.0,,T0.2,1
2107831,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/73,1.0,1.0,,T0.2,1
2107832,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/74,1.0,1.0,,T0.2,1
2107833,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/75,0.0,1.0,,T0.2,0
2107834,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/76,0.0,1.0,,T0.2,0
2107835,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/77,1.0,1.0,,T0.2,1
2107836,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/78,0.0,1.0,,T0.2,0
2107837,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/79,1.0,1.0,,T0.2,1
2107838,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/80,1.0,1.0,,T0.2,1
2107839,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/81,1.0,1.0,,T0.2,1
2107840,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/82,1.0,1.0,,T0.2,1
2107841,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/83,0.0,1.0,,T0.2,0
2107842,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/84,1.0,1.0,,T0.2,1
2107843,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/85,0.0,1.0,,T0.2,0
2107844,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/86,0.0,1.0,,T0.2,0
2107845,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/87,0.0,1.0,,T0.2,0
2107846,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/88,1.0,1.0,,T0.2,1
2107847,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/89,1.0,1.0,,T0.2,1
2107848,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/90,1.0,1.0,,T0.2,1
2107849,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/91,1.0,1.0,,T0.2,1
2107850,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/92,1.0,1.0,,T0.2,1
2107851,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/93,0.0,1.0,,T0.2,0
2107852,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/94,1.0,1.0,,T0.2,1
2107853,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/95,1.0,1.0,,T0.2,1
2107854,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/96,1.0,1.0,,T0.2,1
2107855,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/97,1.0,1.0,,T0.2,1
2107856,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/98,1.0,1.0,,T0.2,1
2107857,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/99,0.0,1.0,,T0.2,0
2107858,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/100,1.0,1.0,,T0.2,1
2107859,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/101,1.0,1.0,,T0.2,1
2107860,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/102,1.0,1.0,,T0.2,1
2107861,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/103,1.0,1.0,,T0.2,1
2107862,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/104,1.0,1.0,,T0.2,1
2107863,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/105,1.0,1.0,,T0.2,1
2107864,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/106,0.0,1.0,,T0.2,0
2107865,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/107,1.0,1.0,,T0.2,1
2107866,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/108,1.0,1.0,,T0.2,1
2107867,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/109,1.0,1.0,,T0.2,1
2107868,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/110,1.0,1.0,,T0.2,1
2107869,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/111,1.0,1.0,,T0.2,1
2107870,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/112,0.0,1.0,,T0.2,0
2107871,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/113,0.0,1.0,,T0.2,0
2107872,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/114,1.0,1.0,,T0.2,1
2107873,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/115,1.0,1.0,,T0.2,1
2107874,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/116,1.0,1.0,,T0.2,1
2107875,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/117,1.0,1.0,,T0.2,1
2107876,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/118,1.0,1.0,,T0.2,1
2107877,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/119,0.0,1.0,,T0.2,0
2107878,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/120,1.0,1.0,,T0.2,1
2107879,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/121,1.0,1.0,,T0.2,1
2107880,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/122,1.0,1.0,,T0.2,1
2107881,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/123,1.0,1.0,,T0.2,1
2107882,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/124,0.0,1.0,,T0.2,0
2107883,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/125,1.0,1.0,,T0.2,1
2107884,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/126,0.0,1.0,,T0.2,0
2107885,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/127,1.0,1.0,,T0.2,1
2107886,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/128,0.0,1.0,,T0.2,0
2107887,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/129,0.0,1.0,,T0.2,0
2107888,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/130,0.0,1.0,,T0.2,0
2107889,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/131,0.0,1.0,,T0.2,0
2107890,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/132,1.0,1.0,,T0.2,1
2107891,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/133,1.0,1.0,,T0.2,1
2107892,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/134,1.0,1.0,,T0.2,1
2107893,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/135,1.0,1.0,,T0.2,1
2107894,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/136,1.0,1.0,,T0.2,1
2107895,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/137,1.0,1.0,,T0.2,1
2107896,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/138,0.0,1.0,,T0.2,0
2107897,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/139,1.0,1.0,,T0.2,1
2107898,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/140,1.0,1.0,,T0.2,1
2107899,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/141,0.0,1.0,,T0.2,0
2107900,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/142,1.0,1.0,,T0.2,1
2107901,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/143,1.0,1.0,,T0.2,1
2107902,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/144,1.0,1.0,,T0.2,1
2107903,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/145,1.0,1.0,,T0.2,1
2107904,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/146,1.0,1.0,,T0.2,1
2107905,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/147,1.0,1.0,,T0.2,1
2107906,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/148,0.0,1.0,,T0.2,0
2107907,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/149,0.0,1.0,,T0.2,0
2107908,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/150,0.0,1.0,,T0.2,0
2107909,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/151,0.0,1.0,,T0.2,0
2107910,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/152,1.0,1.0,,T0.2,1
2107911,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/153,1.0,1.0,,T0.2,1
2107912,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/154,1.0,1.0,,T0.2,1
2107913,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/155,1.0,1.0,,T0.2,1
2107914,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/156,1.0,1.0,,T0.2,1
2107915,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/157,1.0,1.0,,T0.2,1
2107916,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/158,1.0,1.0,,T0.2,1
2107917,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/159,1.0,1.0,,T0.2,1
2107918,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/160,1.0,1.0,,T0.2,1
2107919,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/161,0.0,1.0,,T0.2,0
2107920,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/162,1.0,1.0,,T0.2,1
2107921,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/163,1.0,1.0,,T0.2,1
2107922,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/164,1.0,1.0,,T0.2,1
2107923,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/165,1.0,1.0,,T0.2,1
2107924,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/166,1.0,1.0,,T0.2,1
2107925,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/167,1.0,1.0,,T0.2,1
2107926,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/168,1.0,1.0,,T0.2,1
2107927,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/169,1.0,1.0,,T0.2,1
2107928,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/170,1.0,1.0,,T0.2,1
2107929,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/171,1.0,1.0,,T0.2,1
2107930,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/172,1.0,1.0,,T0.2,1
2107931,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/173,1.0,1.0,,T0.2,1
2107932,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/174,1.0,1.0,,T0.2,1
2107933,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/175,0.0,1.0,,T0.2,0
2107934,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/176,1.0,1.0,,T0.2,1
2107935,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/177,0.0,1.0,,T0.2,0
2107936,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/178,1.0,1.0,,T0.2,1
2107937,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/179,0.0,1.0,,T0.2,0
2107938,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/180,0.0,1.0,,T0.2,0
2107939,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/181,1.0,1.0,,T0.2,1
2107940,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/182,1.0,1.0,,T0.2,1
2107941,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/183,1.0,1.0,,T0.2,1
2107942,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/184,1.0,1.0,,T0.2,1
2107943,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/185,0.0,1.0,,T0.2,0
2107944,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/186,0.0,1.0,,T0.2,0
2107945,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/187,1.0,1.0,,T0.2,1
2107946,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/188,0.0,1.0,,T0.2,0
2107947,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/189,0.0,1.0,,T0.2,0
2107948,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/190,0.0,1.0,,T0.2,0
2107949,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/191,1.0,1.0,,T0.2,1
2107950,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/192,0.0,1.0,,T0.2,0
2107951,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/193,1.0,1.0,,T0.2,1
2107952,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/194,1.0,1.0,,T0.2,1
2107953,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/195,0.0,1.0,,T0.2,0
2107954,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/196,1.0,1.0,,T0.2,1
2107955,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/197,1.0,1.0,,T0.2,1
2107956,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/198,0.0,1.0,,T0.2,0
2107957,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/199,0.0,1.0,,T0.2,0
2107958,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/200,0.0,1.0,,T0.2,0
2107959,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/201,1.0,1.0,,T0.2,1
2107960,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/202,1.0,1.0,,T0.2,1
2107961,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/203,1.0,1.0,,T0.2,1
2107962,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/204,1.0,1.0,,T0.2,1
2107963,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/205,0.0,1.0,,T0.2,0
2107964,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/206,1.0,1.0,,T0.2,1
2107965,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/207,1.0,1.0,,T0.2,1
2107966,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/208,0.0,1.0,,T0.2,0
2107967,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/209,0.0,1.0,,T0.2,0
2107968,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/210,1.0,1.0,,T0.2,1
2107969,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/211,0.0,1.0,,T0.2,0
2107970,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/212,1.0,1.0,,T0.2,1
2107971,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/213,1.0,1.0,,T0.2,1
2107972,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/214,1.0,1.0,,T0.2,1
2107973,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/215,0.0,1.0,,T0.2,0
2107974,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/216,1.0,1.0,,T0.2,1
2107975,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/217,1.0,1.0,,T0.2,1
2107976,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/218,0.0,1.0,,T0.2,0
2107977,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/219,1.0,1.0,,T0.2,1
2107978,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/220,0.0,1.0,,T0.2,0
2107979,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/221,1.0,1.0,,T0.2,1
2107980,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/222,0.0,1.0,,T0.2,0
2107981,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/223,1.0,1.0,,T0.2,1
2107982,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/224,0.0,1.0,,T0.2,0
2107983,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/225,1.0,1.0,,T0.2,1
2107984,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/226,1.0,1.0,,T0.2,1
2107985,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/227,1.0,1.0,,T0.2,1
2107986,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/228,1.0,1.0,,T0.2,1
2107987,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/229,0.0,1.0,,T0.2,0
2107988,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/230,1.0,1.0,,T0.2,1
2107989,CRUXEval-input-T0.2,claude-3-opus-20240229+cot,CRUXEval-input/231,1.0,1.0,,T0.2,1
